지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),clouds
255,북창원,2022-03-30,14.5,,1,76.9,1014.2,
255,북창원,2022-03-31,13.7,0.8,2.1,74.1,1016,
255,북창원,2022-04-01,10.2,,2.1,54,1022.1,
255,북창원,2022-04-02,10.6,,1.1,57.1,1020.4,
255,북창원,2022-04-03,11.7,,1.2,59.9,1020.7,
255,북창원,2022-04-04,13.3,,1.1,57.1,1020.5,
255,북창원,2022-04-05,14,,1,47.1,1015.1,
255,북창원,2022-04-06,15.6,,1.2,38.4,1013.3,
255,북창원,2022-04-07,15.8,,1.9,40,1010.3,
255,북창원,2022-04-08,15.4,,1.3,51,1013.2,
255,북창원,2022-04-09,17,,1.5,62.6,1010.6,
255,북창원,2022-04-10,18.5,,1.5,66.5,1011.3,
255,북창원,2022-04-11,18.4,,1.2,82.1,1008.6,
255,북창원,2022-04-12,20.6,,1.3,77.4,1005.1,
255,북창원,2022-04-13,15.1,0,1.7,80.8,1008.7,
255,북창원,2022-04-14,12.8,,2.9,69.6,1010.9,
255,북창원,2022-04-15,13.9,,2.4,57.9,1010,
255,북창원,2022-04-16,13,,1.7,49.6,1011,
255,북창원,2022-04-17,15.2,,1.3,44.8,1011.4,
255,북창원,2022-04-18,17.1,,1.2,38.4,1010.7,
255,북창원,2022-04-19,18.1,,1.1,33.3,1010.3,
255,북창원,2022-04-20,18.2,,1.4,34.4,1009.7,
255,북창원,2022-04-21,14,3.9,0.6,73.3,1007.6,
255,북창원,2022-04-22,17,,1.4,73.6,1006.1,
255,북창원,2022-04-23,18.3,,1.3,67.4,1006.4,
255,북창원,2022-04-24,21,,1,63.9,1004.4,
255,북창원,2022-04-25,21.6,5.2,0.9,69.8,1004.9,
255,북창원,2022-04-26,19.1,76.1,0.8,98.5,996.9,
255,북창원,2022-04-27,18.2,,1.8,64.6,1007.8,
255,북창원,2022-04-28,17.4,,1.4,59.6,1010.2,
255,북창원,2022-04-29,12.4,21.5,2.8,73.4,1009.3,
255,북창원,2022-04-30,14.7,,1.4,65.4,1011,
255,북창원,2022-05-01,15.5,,1.8,45.6,1007,
255,북창원,2022-05-02,14,5,1.6,55.4,1007.6,
255,북창원,2022-05-03,13.7,,1.3,64.4,1013.5,
255,북창원,2022-05-04,16.3,,1.1,59.3,1013.7,
255,북창원,2022-05-05,18.2,,1,63,1013.3,
255,북창원,2022-05-06,20.2,,1,66.1,1010.1,
255,북창원,2022-05-07,20.9,,1.6,60.5,1009.9,
255,북창원,2022-05-08,17.2,,1.8,56,1012.4,
255,북창원,2022-05-09,17.1,,2,48,1011.6,
255,북창원,2022-05-10,17.3,,2,49,1010.5,
255,북창원,2022-05-11,20.1,0,0.9,60,1008.6,
255,북창원,2022-05-12,20.7,0,1,76.3,1004.7,
255,북창원,2022-05-13,18.6,0.6,1,78.9,1001.6,
255,북창원,2022-05-14,19.2,0,2.6,43.1,1004.9,
255,북창원,2022-05-15,17,,1.9,44.8,1007.1,
255,북창원,2022-05-16,17.4,,1.4,49.9,1006.2,
255,북창원,2022-05-17,19.7,,1.1,48.9,1008.4,
255,북창원,2022-05-18,20.9,,1,51.3,1011.6,
255,북창원,2022-05-19,20.7,,1,46.9,1011.5,
255,북창원,2022-05-20,20.4,,1,57.6,1007.3,
255,북창원,2022-05-21,22.1,,1.2,61,1001.9,
255,북창원,2022-05-22,25,,1.5,47.8,1000.7,
255,북창원,2022-05-23,22.9,,1,63.1,1006,
255,북창원,2022-05-24,24.3,,1,55.6,1006.7,
255,북창원,2022-05-25,23.3,,1.1,59,1002.5,
255,북창원,2022-05-26,22.7,,1.5,49.6,997.6,
255,북창원,2022-05-27,23.6,,2,36.3,995.3,
255,북창원,2022-05-28,23.3,,1.1,43.8,1000.1,
255,북창원,2022-05-29,23.3,0,1.2,47.3,999.7,
255,북창원,2022-05-30,23.8,0,1.1,59,995.1,
255,북창원,2022-05-31,23.7,,2.2,38.4,1001.4,
255,북창원,2022-06-01,23.5,,1.3,45.1,1000.5,
255,북창원,2022-06-02,22.9,,1.2,65.5,1000.8,
255,북창원,2022-06-03,23.3,,1.2,67.8,1003.8,
255,북창원,2022-06-04,22.8,,1.4,55.6,1005.3,
255,북창원,2022-06-05,18.2,46.7,1.2,88.6,997.1,
255,북창원,2022-06-06,20,1.6,1.9,77.4,993.9,
255,북창원,2022-06-07,18.2,2.3,1.3,74.4,1002.2,
255,북창원,2022-06-08,17.9,0.9,1.1,81,1006.3,
255,북창원,2022-06-09,19.7,,1,76.6,1007.7,
255,북창원,2022-06-10,21.2,,0.8,70.9,1008,
255,북창원,2022-06-11,22.3,,1.5,68,1005.9,
255,북창원,2022-06-12,21.1,,1.3,69.9,1007.2,
255,북창원,2022-06-13,20.5,0,1.8,67.9,1004,
255,북창원,2022-06-14,17.4,21.2,1.9,91.4,1002,
255,북창원,2022-06-15,20.7,0.8,1.4,85.4,1001.5,
255,북창원,2022-06-16,23.2,,1.3,74,1001.8,
255,북창원,2022-06-17,24.2,,1.1,75,1002.5,
255,북창원,2022-06-18,25.4,,1.1,75.6,1001.2,
255,북창원,2022-06-19,25.4,0.1,1,76.8,1001.4,
255,북창원,2022-06-20,26.2,,0.9,75,998.6,
255,북창원,2022-06-21,26.3,,1.2,76.4,997.9,
255,북창원,2022-06-22,26.7,,1.1,76.5,1001.4,
255,북창원,2022-06-23,24.9,0.2,2,89,998.2,
255,북창원,2022-06-24,24.8,24,2.1,89.1,994.3,
255,북창원,2022-06-25,25.4,0,1.6,83.5,1001,
255,북창원,2022-06-26,25.8,1.6,1.9,89,1005.8,
255,북창원,2022-06-27,25.8,24,2.9,94.8,1004.9,
255,북창원,2022-06-28,25.8,9.7,3.5,92.3,1002.1,
255,북창원,2022-06-29,25.5,23.4,3,93.8,1002.6,
255,북창원,2022-06-30,27.2,1.4,2,84.6,1006.8,
255,북창원,2022-07-01,28.2,,1.1,76.1,1008.9,
255,북창원,2022-07-02,28.6,,1,69.1,1006.7,
255,북창원,2022-07-03,28.8,,1.2,68.6,1003.1,
255,북창원,2022-07-04,28.7,,1,72.3,999.7,
255,북창원,2022-07-05,28.2,,1,76.9,999.4,
255,북창원,2022-07-06,28.6,,1,79.8,1002.8,
255,북창원,2022-07-07,29.4,0,1.5,77,1002.3,
255,북창원,2022-07-08,27.6,13.8,1.3,89,997.2,
255,북창원,2022-07-09,28.1,,1.1,77.9,995.9,
255,북창원,2022-07-10,27.9,,0.8,79.4,999.7,
255,북창원,2022-07-11,25.2,26.3,0.6,94.6,1000.4,
255,북창원,2022-07-12,26.1,0.1,0.9,84,1002.6,
255,북창원,2022-07-13,25,,0.8,81.9,1000,
255,북창원,2022-07-14,29.1,,1.3,77.8,993.6,
255,북창원,2022-07-15,28.4,,1.1,73,992.9,
255,북창원,2022-07-16,28.5,,1.3,65.8,992.1,
255,북창원,2022-07-17,28,,1.4,68.8,994.5,
255,북창원,2022-07-18,23.5,72.5,0.8,95,994.3,
255,북창원,2022-07-19,26.9,,1.2,83.1,996,
255,북창원,2022-07-20,28,,1,72.4,1000,
255,북창원,2022-07-21,27.4,15.8,2,76.5,995.8,
255,북창원,2022-07-22,26.2,,1.4,69.8,999.3,
255,북창원,2022-07-23,25,0.8,0.9,82.3,1000.4,
255,북창원,2022-07-24,26.8,29.2,1.4,84.9,997,
255,북창원,2022-07-25,27.3,,0.9,81.8,1002.3,
255,북창원,2022-07-26,26.7,,0.9,81.1,1004.1,
255,북창원,2022-07-27,26.9,,1.5,74.3,1004.4,
255,북창원,2022-07-28,27.4,0,1.1,81.5,1005.6,
255,북창원,2022-07-29,29.4,,1.7,74,1006,
255,북창원,2022-07-30,28.7,0,2,74.3,1003.3,
255,북창원,2022-07-31,27.6,12,1.6,85.5,1001.4,
255,북창원,2022-08-01,28.9,0.5,2.6,78,1002,
255,북창원,2022-08-02,27.5,19,2.2,91.3,1005.1,
255,북창원,2022-08-03,28.9,2.8,1.1,85.3,1005.2,
255,북창원,2022-08-04,29.9,,1,80,1003.4,
255,북창원,2022-08-05,29.5,,1.1,81.8,1000.7,
255,북창원,2022-08-06,30,,0.9,79.3,1000.1,
255,북창원,2022-08-07,30,,1.3,81.9,1001.8,
255,북창원,2022-08-08,29.4,,1.7,76.3,1002.9,
255,북창원,2022-08-09,29.1,,1.8,77.6,1002.6,
255,북창원,2022-08-10,28.7,,1.5,80.4,1001.7,
255,북창원,2022-08-11,27.7,2.1,1.2,86.5,1000.2,
255,북창원,2022-08-12,29.7,,0.9,82.4,999.4,
255,북창원,2022-08-13,28.3,23.3,0.9,87.8,1000.4,
255,북창원,2022-08-14,29.7,,1.4,80.6,1001,
255,북창원,2022-08-15,29.7,,2.2,77.9,998.6,
255,북창원,2022-08-16,26.7,22.2,1.2,89.6,998.7,
255,북창원,2022-08-17,24.7,7.7,0.7,95.4,1000.4,
255,북창원,2022-08-18,26,,1.2,80.1,1001.8,
255,북창원,2022-08-19,27.4,,1.1,82.3,998.6,
255,북창원,2022-08-20,27,34.7,0.8,94.4,996.7,
255,북창원,2022-08-21,26.4,,1.3,76.6,999.1,
255,북창원,2022-08-22,26.5,,0.9,71.3,998.8,
255,북창원,2022-08-23,26.7,2,0.7,79.4,999.7,
255,북창원,2022-08-24,22.6,28.5,1.5,91.5,1002,
255,북창원,2022-08-25,24.5,,0.9,79.1,1001.1,
255,북창원,2022-08-26,25.3,,1.6,67.6,1000.5,
255,북창원,2022-08-27,24.1,,1.4,66,1002.8,
255,북창원,2022-08-28,23,,1.7,60.8,1008.5,
255,북창원,2022-08-29,23.2,,1.8,73.3,1008.8,
255,북창원,2022-08-30,22.5,16.6,1.1,93.4,1004.3,
255,북창원,2022-08-31,23,20.9,1.1,93.3,1001.4,
255,북창원,2022-09-01,22.3,0.4,1.5,84.9,1006.9,
255,북창원,2022-09-02,21.1,12,1.7,93.6,1009.2,
255,북창원,2022-09-03,22.9,0.7,2.1,91.1,1007.8,
255,북창원,2022-09-04,26.4,0.4,1.4,85,1004,
255,북창원,2022-09-05,26.3,37.8,2.2,90,997,
255,북창원,2022-09-06,24.3,126.5,4.6,75.4,993.3,
255,북창원,2022-09-07,22.6,,1.3,66.5,1010,
255,북창원,2022-09-08,22.6,,1.5,65.9,1011,
255,북창원,2022-09-09,22.7,,2,66.6,1010.9,
255,북창원,2022-09-10,22.2,,2,71.9,1010.8,
255,북창원,2022-09-11,23.6,,1.1,76.8,1008.4,
255,북창원,2022-09-12,23.4,,1.7,81.5,1007.7,
255,북창원,2022-09-13,25,,2.5,69.1,1008.5,
255,북창원,2022-09-14,24.9,,2.6,66.5,1008.9,
255,북창원,2022-09-15,25.1,,2,70.3,1005.9,
255,북창원,2022-09-16,25.5,0,1.3,79,1003.1,
255,북창원,2022-09-17,25.9,0,1.2,84.4,1001.5,
255,북창원,2022-09-18,27.1,11.9,4,74.3,993.3,
255,북창원,2022-09-19,25.6,15,5.2,68.5,989.4,
255,북창원,2022-09-20,20.3,,2.5,55.3,1006.5,
255,북창원,2022-09-21,18.3,,2.2,63.6,1011.2,
255,북창원,2022-09-22,19.5,,1.4,70,1008.8,
255,북창원,2022-09-23,21.6,,1.5,66.8,1005.8,
255,북창원,2022-09-24,19.5,,2,52.3,1009.6,
255,북창원,2022-09-25,18.7,,1.1,71.9,1010,
255,북창원,2022-09-26,19.1,0,0.9,81.1,1010.1,
255,북창원,2022-09-27,21.4,0,1.3,76,1009,
255,북창원,2022-09-28,21.2,,1.2,73.1,1007.3,
255,북창원,2022-09-29,21.3,,0.8,70.5,1007.8,
255,북창원,2022-09-30,21.7,,0.9,68.6,1009.4,
255,북창원,2022-10-01,22.2,,0.9,63.4,1011,
255,북창원,2022-10-02,22.6,,0.9,71.6,1011.5,
255,북창원,2022-10-03,25.5,0,1.9,81,1008.9,
255,북창원,2022-10-04,23,11.3,2,85.4,1006,
255,북창원,2022-10-05,18,0,1.7,76,1012.7,
255,북창원,2022-10-06,17.7,1.8,0.9,77,1011.8,
255,북창원,2022-10-07,17.2,,2.5,66.5,1011.8,
255,북창원,2022-10-08,16.8,,2.6,61,1017.4,
255,북창원,2022-10-09,15.1,0.2,1.6,80.1,1011,
255,북창원,2022-10-10,14.1,,2.9,54.6,1007.9,
255,북창원,2022-10-11,14.1,,2.3,59.6,1013.6,
255,북창원,2022-10-12,15.5,,1.8,67,1019.2,
255,북창원,2022-10-13,17.9,,2.2,63.8,1017.2,
255,북창원,2022-10-14,17.3,,1.4,73.3,1013.1,
255,북창원,2022-10-15,18.3,,1.1,74.6,1012.4,
255,북창원,2022-10-16,18.6,,1.1,72.5,1011,
255,북창원,2022-10-17,16.4,,3.2,54.9,1009.8,
255,북창원,2022-10-18,11.8,,2.8,44,1014.6,
255,북창원,2022-10-19,11.7,,1.9,46,1018.3,
255,북창원,2022-10-20,12.9,,0.8,54.9,1020.7,
255,북창원,2022-10-21,15.6,,0.9,65.3,1017.8,
255,북창원,2022-10-22,17.9,0,0.8,71.4,1013.1,
255,북창원,2022-10-23,15.9,,1.7,63.1,1010.6,
255,북창원,2022-10-24,13.6,,3.8,44.9,1012.9,
255,북창원,2022-10-25,12.7,,2.2,55.3,1020.2,
255,북창원,2022-10-26,13.6,,0.9,66.5,1020.5,
255,북창원,2022-10-27,15.5,,1,61.6,1017.8,
255,북창원,2022-10-28,15.4,,1.4,66.5,1018.8,
255,북창원,2022-10-29,15.3,,1.9,72.3,1019.6,
255,북창원,2022-10-30,13.8,,1.7,76.1,1019,
255,북창원,2022-10-31,14.5,,1.4,67,1017.3,
255,북창원,2022-11-01,14.8,,1.4,63.8,1014.2,
255,북창원,2022-11-02,14.3,,0.7,68.9,1013.2,
255,북창원,2022-11-03,13.8,,1.4,59.3,1011.1,
255,북창원,2022-11-04,10.8,,3.6,39.4,1013.8,
255,북창원,2022-11-05,8.9,,1.9,35.9,1017.2,
255,북창원,2022-11-06,9.7,,0.9,54.6,1017.6,
255,북창원,2022-11-07,11.1,,0.6,63.3,1016.5,
255,북창원,2022-11-08,12.4,,0.8,58.6,1018,
255,북창원,2022-11-09,12.7,,0.7,63.6,1018.2,
255,북창원,2022-11-10,13.6,,0.6,61.6,1017.7,
255,북창원,2022-11-11,15.3,,0.9,71.4,1019.2,
255,북창원,2022-11-12,17.3,2.2,0.9,82.6,1012.3,
255,북창원,2022-11-13,17.8,13.6,2.7,71.6,1006.6,
255,북창원,2022-11-14,12.5,,1.2,66.6,1010.8,
255,북창원,2022-11-15,10.4,,1.7,55.6,1010.6,
255,북창원,2022-11-16,11.2,,1.1,60.6,1013.6,
255,북창원,2022-11-17,11,,0.9,57.1,1017,
255,북창원,2022-11-18,11.4,,1.1,60.9,1018.9,
255,북창원,2022-11-19,13.9,,1.8,62.8,1015.7,
255,북창원,2022-11-20,13.9,0,1.3,74.8,1013.2,
255,북창원,2022-11-21,13,,0.6,76.5,1014.4,
255,북창원,2022-11-22,12.8,3.7,0.9,80.3,1012.8,
255,북창원,2022-11-23,13.3,0.5,2,73.8,1009.1,
255,북창원,2022-11-24,11.1,,1.1,51.4,1013.9,
255,북창원,2022-11-25,11.5,,1,66.9,1012.5,
255,북창원,2022-11-26,12.4,,1.5,62,1009.8,
255,북창원,2022-11-27,10.1,,0.6,46.8,1014.1,
255,북창원,2022-11-28,15.7,5.2,1.7,68.6,1009.9,
255,북창원,2022-11-29,15.1,14.4,3.4,61.5,1005.8,
255,북창원,2022-11-30,1.9,,5,32.3,1020.6,
255,북창원,2022-12-01,0.1,,3.7,34.8,1023.2,
255,북창원,2022-12-02,1.4,,2.1,44.9,1022.9,
255,북창원,2022-12-03,4.8,,0.8,61.8,1018.7,
255,북창원,2022-12-04,5.3,,2.8,35.5,1020.6,
255,북창원,2022-12-05,2.6,,2.9,24.5,1019.6,
255,북창원,2022-12-06,3.7,,1.4,42.8,1017.1,
255,북창원,2022-12-07,6.1,,1.5,49.8,1017.1,
255,북창원,2022-12-08,6,,0.9,54.4,1018.6,
255,북창원,2022-12-09,6.8,,0.7,58.4,1015.7,
255,북창원,2022-12-10,6.5,0,1.2,59.9,1012.5,
255,북창원,2022-12-11,6.8,,2.5,39.9,1014.3,
255,북창원,2022-12-12,5.1,2.6,1.2,69,1012.9,
255,북창원,2022-12-13,5.2,,2.2,59.5,1011.3,
255,북창원,2022-12-14,-1.1,,3.2,48.4,1018.6,
255,북창원,2022-12-15,0.7,,1,54.8,1018.6,
255,북창원,2022-12-16,2.6,,2.6,32.9,1020.2,
255,북창원,2022-12-17,-0.2,,2.9,36.5,1016.7,
255,북창원,2022-12-18,-4,,2.4,41.5,1015.5,
255,북창원,2022-12-19,-1.9,,1,52,1019.3,
255,북창원,2022-12-20,0.9,,1.1,55.5,1019.1,
255,북창원,2022-12-21,1.8,10.6,1,91.3,1005.7,
255,북창원,2022-12-22,-0.9,,3.1,61.9,1001.3,
255,북창원,2022-12-23,-3.8,,4.1,45.3,1003.8,
255,북창원,2022-12-24,-2.9,,2.5,52.1,1010.7,
255,북창원,2022-12-25,0,,1.8,49.3,1014.2,
255,북창원,2022-12-26,1.1,,1.4,43,1017.2,
255,북창원,2022-12-27,2.3,,1.2,37.8,1020.2,
255,북창원,2022-12-28,2.1,,1.9,51.4,1021.6,
255,북창원,2022-12-29,1.2,,2.2,48.3,1024.7,
255,북창원,2022-12-30,1.3,,1,58.1,1024.2,
255,북창원,2022-12-31,2,,1.9,53.4,1022.9,
257,양산시,2022-01-01,-0.2,,1.3,33.1,1028.2,
257,양산시,2022-01-02,1.3,,1.7,54.5,1024.5,
257,양산시,2022-01-03,1.4,,1.3,49,1023.6,
257,양산시,2022-01-04,1.9,,1.3,50,1024.8,
257,양산시,2022-01-05,4.1,0.2,2.2,56.1,1025,
257,양산시,2022-01-06,4.6,0,1.6,51.9,1024.7,
257,양산시,2022-01-07,1.8,,1,52,1027.2,
257,양산시,2022-01-08,1.8,,1.6,51.9,1022.3,
257,양산시,2022-01-09,3.1,,1.2,68,1020.6,
257,양산시,2022-01-10,4.7,,1.1,71,1017.8,
257,양산시,2022-01-11,2,,3.5,41.1,1014.9,
257,양산시,2022-01-12,-0.5,,2.5,32.9,1018.9,
257,양산시,2022-01-13,-0.5,,3.6,36.3,1017.7,
257,양산시,2022-01-14,-0.7,,2.3,34.4,1023,
257,양산시,2022-01-15,1.5,,1.7,43.3,1021.5,
257,양산시,2022-01-16,3,,2.3,49.5,1021.1,
257,양산시,2022-01-17,1.2,,2.4,40.9,1023.8,
257,양산시,2022-01-18,-1.1,,2,30.8,1025.3,
257,양산시,2022-01-19,0.5,,1.3,47.1,1021.9,
257,양산시,2022-01-20,1.2,,2.3,49.3,1025.2,
257,양산시,2022-01-21,1.3,,1,65.1,1028.8,
257,양산시,2022-01-22,4.1,,1,72.5,1025.3,
257,양산시,2022-01-23,7.9,,1.7,69.8,1019.3,
257,양산시,2022-01-24,5.9,0,3.3,65.1,1020.9,
257,양산시,2022-01-25,6,,1.1,64.9,1020.1,
257,양산시,2022-01-26,4.9,,1.5,56.3,1022,
257,양산시,2022-01-27,4.2,,1,50.1,1021.2,
257,양산시,2022-01-28,4.7,,2.1,26.1,1020.4,
257,양산시,2022-01-29,3.8,,2.5,23.8,1018,
257,양산시,2022-01-30,2.6,,1.5,29.3,1018.4,
257,양산시,2022-01-31,1.9,,1.6,35.3,1022.1,
257,양산시,2022-02-01,2.9,,3,46.8,1023,
257,양산시,2022-02-02,1.9,,2,45.4,1025.1,
257,양산시,2022-02-03,2.3,,2.1,37.1,1023.8,
257,양산시,2022-02-04,1.8,,3.1,37.5,1021.6,
257,양산시,2022-02-05,-0.7,,3.3,39.6,1022.8,
257,양산시,2022-02-06,0.5,,2.7,41,1025.9,
257,양산시,2022-02-07,2.2,,1.9,32.9,1025.4,
257,양산시,2022-02-08,3.1,,1.5,35.1,1024.8,
257,양산시,2022-02-09,4.5,,1.3,52,1023.4,
257,양산시,2022-02-10,5.8,,1.3,50.9,1020,
257,양산시,2022-02-11,4.6,,1,49.6,1023.9,
257,양산시,2022-02-12,6.8,,1.6,56.8,1023.2,
257,양산시,2022-02-13,8.8,,2.9,64,1019.6,
257,양산시,2022-02-14,9,,2.4,66.3,1018,
257,양산시,2022-02-15,3.1,,3.5,42.4,1017.2,
257,양산시,2022-02-16,-1.3,,3.4,37.5,1020,
257,양산시,2022-02-17,-2.3,,2.4,32,1025.3,
257,양산시,2022-02-18,2.2,,1.6,50.8,1028.1,
257,양산시,2022-02-19,5.3,,1.9,51.3,1019.9,
257,양산시,2022-02-20,0,,3.6,30.4,1022.4,
257,양산시,2022-02-21,1.9,,2.6,37.3,1026.8,
257,양산시,2022-02-22,2,,2.8,31.5,1028.5,
257,양산시,2022-02-23,0.4,,2.6,30,1028.8,
257,양산시,2022-02-24,2.2,,2.4,27.3,1027.6,
257,양산시,2022-02-25,5.1,,2.3,40.5,1025.2,
257,양산시,2022-02-26,6.8,,3.4,55.1,1018.6,
257,양산시,2022-02-27,7,,2.8,34.4,1020,
257,양산시,2022-02-28,6.8,,1.7,47.5,1020.6,
257,양산시,2022-03-01,10.3,1.8,2.1,68.8,1012.3,
257,양산시,2022-03-02,7.5,,2.2,42.5,1014.8,
257,양산시,2022-03-03,6.7,,2.2,50.3,1017.1,
257,양산시,2022-03-04,8.5,,2.9,65.6,1013.5,
257,양산시,2022-03-05,9.1,,4,32.1,1011.5,
257,양산시,2022-03-06,5.2,,2.6,33,1018.8,
257,양산시,2022-03-07,5.9,,1.8,56.9,1018.9,
257,양산시,2022-03-08,7,,1.4,55.5,1017.4,
257,양산시,2022-03-09,8.4,,1.6,62.9,1020.4,
257,양산시,2022-03-10,10,,2.2,71.4,1020.3,
257,양산시,2022-03-11,12.1,,2,78.3,1017.4,
257,양산시,2022-03-12,15.4,,2.4,80.5,1015.9,
257,양산시,2022-03-13,15.3,17,3.4,95.3,1011.6,
257,양산시,2022-03-14,11.7,0,2.8,88.5,1011.6,
257,양산시,2022-03-15,11.9,,1.8,62,1012.6,
257,양산시,2022-03-16,13,,1.8,59.3,1014.4,
257,양산시,2022-03-17,10.8,7.1,4.1,74.5,1018.6,
257,양산시,2022-03-18,7.5,13.1,4.7,81.6,1009.1,
257,양산시,2022-03-19,5.8,5.8,2,84,1008.6,
257,양산시,2022-03-20,7.1,,1.6,74.8,1017.6,
257,양산시,2022-03-21,8.9,,1.6,60.9,1021.9,
257,양산시,2022-03-22,9.6,,2.3,57.6,1019.9,
257,양산시,2022-03-23,8.2,,1.4,64.9,1016.9,
257,양산시,2022-03-24,10.1,,1.9,60.3,1019.5,
257,양산시,2022-03-25,12.8,1.2,1.8,76.1,1017.6,
257,양산시,2022-03-26,16.1,56.7,3.4,,1001.9,
257,양산시,2022-03-27,14.1,,2.8,51.6,1012.9,
257,양산시,2022-03-28,9.9,,2.6,44.4,1024.8,
257,양산시,2022-03-29,10.3,,1.6,63.1,1024.2,
257,양산시,2022-03-30,13.1,,2.3,83,1019.9,
257,양산시,2022-03-31,11.5,0,3.3,71.8,1022.2,
257,양산시,2022-04-01,9.8,,2.8,54.8,1027.8,
257,양산시,2022-04-02,9.4,,1.7,62.3,1026.3,
257,양산시,2022-04-03,10.9,,1.6,64.5,1026.3,
257,양산시,2022-04-04,11.9,,1.5,62.8,1026,
257,양산시,2022-04-05,13,,2.6,51.8,1020.4,
257,양산시,2022-04-06,14.9,,1.8,44.5,1018.8,
257,양산시,2022-04-07,15.1,0,2,47.8,1015.4,
257,양산시,2022-04-08,14.1,,2.2,54.4,1018.6,
257,양산시,2022-04-09,16.2,,3.5,59.1,1015.9,
257,양산시,2022-04-10,17.3,,3.3,68.3,1016.6,
257,양산시,2022-04-11,16.9,0.3,2,85.8,1014.1,
257,양산시,2022-04-12,19,,2.7,85.4,1010.4,
257,양산시,2022-04-13,13,,3.6,80.8,1014.9,
257,양산시,2022-04-14,11.1,,5.2,76.5,1016.7,
257,양산시,2022-04-15,12.9,,3.9,58.6,1015.8,
257,양산시,2022-04-16,12.7,,2.2,54.3,1016.5,
257,양산시,2022-04-17,13.8,,2.4,51.4,1016.7,
257,양산시,2022-04-18,15.8,,1.5,45.6,1016,
257,양산시,2022-04-19,15.9,,1.5,46.6,1015.7,
257,양산시,2022-04-20,16.3,,2.3,46.9,1015.1,
257,양산시,2022-04-21,13.1,4.4,1.1,79.8,1013,
257,양산시,2022-04-22,16.8,,3.5,74.6,1011.2,
257,양산시,2022-04-23,17.2,,1.9,68,1012,
257,양산시,2022-04-24,20.1,,1.9,68.9,1009.6,
257,양산시,2022-04-25,20.7,3.1,1.6,72.6,1010.4,
257,양산시,2022-04-26,18.6,63.8,2.2,95.8,1002.1,
257,양산시,2022-04-27,17.1,,2.6,65.3,1013.6,
257,양산시,2022-04-28,16.9,,2.9,54.3,1016,
257,양산시,2022-04-29,11.5,21.1,3.9,77.1,1014.7,
257,양산시,2022-04-30,13.9,,1.5,66,1016.5,
257,양산시,2022-05-01,14.8,,1.6,51.3,1012.3,
257,양산시,2022-05-02,13.6,9.5,2.4,56.6,1013.2,
257,양산시,2022-05-03,13.7,,2.5,65.8,1018.8,
257,양산시,2022-05-04,16.1,,2.9,60.1,1019,
257,양산시,2022-05-05,17.2,,2.6,66.8,1018.7,
257,양산시,2022-05-06,19.2,,1.8,67.4,1015.5,
257,양산시,2022-05-07,19.6,,2.5,63.1,1015.6,
257,양산시,2022-05-08,16.8,,3.1,53.9,1018.2,
257,양산시,2022-05-09,17.1,,2.9,46,1017.4,
257,양산시,2022-05-10,17.6,,2.9,48.3,1016.2,
257,양산시,2022-05-11,20,0,1.4,61,1014.1,
257,양산시,2022-05-12,20.6,,2,67.8,1010.3,
257,양산시,2022-05-13,17.9,0.3,2.8,75.6,1007,
257,양산시,2022-05-14,19.4,0,2.1,46.8,1009.8,
257,양산시,2022-05-15,17.4,,2,43,1012.4,
257,양산시,2022-05-16,18,,2.1,45.9,1011.4,
257,양산시,2022-05-17,19.1,,2.2,50.9,1013.7,
257,양산시,2022-05-18,20.5,,2.5,49.6,1016.8,
257,양산시,2022-05-19,20,,2.3,48.8,1016.8,
257,양산시,2022-05-20,20,,2,57.8,1012.6,
257,양산시,2022-05-21,21.6,,1.9,60.5,1007,
257,양산시,2022-05-22,23.8,,2.7,51.8,1005.9,
257,양산시,2022-05-23,22.1,,1.8,59.8,1011.5,
257,양산시,2022-05-24,24,,1.6,57.5,1011.9,
257,양산시,2022-05-25,23.2,,2.5,58.9,1007.7,
257,양산시,2022-05-26,23,,2,53,1002.7,
257,양산시,2022-05-27,23.4,,3,41.6,1000.2,
257,양산시,2022-05-28,23.2,,2.4,43.5,1005.2,
257,양산시,2022-05-29,23.1,0,2.2,45.6,1005,
257,양산시,2022-05-30,23.5,0,1.7,52.6,1000.4,
257,양산시,2022-05-31,23.3,,2,42.4,1006.5,
257,양산시,2022-06-01,23.5,,2,45.1,1005.9,
257,양산시,2022-06-02,22.4,,2.7,62.9,1006,
257,양산시,2022-06-03,23.7,,2.4,59.1,1009.3,
257,양산시,2022-06-04,22.2,,3,59.8,1011,
257,양산시,2022-06-05,18.6,42.5,3.3,87.3,1002.9,
257,양산시,2022-06-06,19.4,4,2.8,77.5,999.4,
257,양산시,2022-06-07,17.8,1.6,2.5,71.8,1007.9,
257,양산시,2022-06-08,18.4,0,2.5,71.8,1011.9,
257,양산시,2022-06-09,20.7,,1.9,65.6,1013,
257,양산시,2022-06-10,21,,1.4,68.5,1013.4,
257,양산시,2022-06-11,21.8,,2.5,68,1011.6,
257,양산시,2022-06-12,21.6,,2.8,66.1,1012.6,
257,양산시,2022-06-13,20.4,0.1,3.2,69.5,1009.7,
257,양산시,2022-06-14,17.4,8.3,3.6,89.6,1007.3,
